Status,Status,Commit Hash,Message,Notes,Problem
DNM (Did Not Merge),,7d8a10a6f4,"Merge #20933: [0.21] doc: Archive release notes, Add template for minor release",,FALSE
,,1bad33f952,Merge #21490: [0.21] Backport versionbits tests,,FALSE
,,a30fd40735,Merge #20901: [0.21.1]: rc1 Backports,,FALSE
,,65fa43bda1,Merge #21469: BIP 350: Implement Bech32m and use it for v1+ segwit addresses (0.21 backport),,FALSE
,,0b9a046c1a,Merge #21616: [0.21] build: link against -lsocket if required for *ifaddrs,,FALSE
,,e358b43f7d,Merge #21640: [0.21] Introduce DeferredSignatureChecker and have SignatureExtractorClass subclass it,,FALSE
,,0fe5b6130c,Merge #21520: [0.21] wallet: Avoid requesting fee rates multiple times during coin selection,,FALSE
,,e3b76b6c13,Merge #21701: [0.21] Speedy trial activation for Taproot,,FALSE
,,f8bbee425e,Merge #21614: [0.21] test: Backports,,FALSE
DNM (Did Not Merge),,ab20518191,gui: Pre-rc1 translations update,,FALSE
DNM (Did Not Merge),,e85dfdbf31,build: Bump version to 0.21.1rc1,,FALSE
DNM (Did Not Merge),,329eafa7f4,doc: Regenerate manual pages for 0.21.1rc1,,FALSE
DNM (Did Not Merge),,5577e0a486,doc: Add PR and author list to release notes for 0.21.1,,FALSE
DNM (Did Not Merge),,d97d0d31a6,"doc: Merge release notes fragment, merge taproot description from wiki",,FALSE
DNM (Did Not Merge),,194b9b8792,build: Bump RC to 0 (-final),,FALSE
,,bbd89d23b3,Merge bitcoin/bitcoin#21860: [0.21] Backport update to Boost download URL,,FALSE
,,8584a4460d,doc: Archive and clean out release notes post-0.21.1,,FALSE
,,58c0742632,Merge bitcoin/bitcoin#21932: [0.21] depends: update Qt 5.9 source url,,FALSE
,,419f9b3b3b,Merge bitcoin/bitcoin#22022: Final backports for 0.21.2rc1,,FALSE
