Status,Status,Commit Hash,Message,Notes,Problem
,,fe511454e1,"Merge #22174: build, qt: Fix libraries linking order for Linux hosts",,FALSE
,,58f8b156ed,Merge #22008: wallet: Cleanup and refactor CreateTransactionInternal,,FALSE
,,69577a27ab,Merge #21944: wallet: Fix issues when `walletdir` is root directory,,FALSE
,,93e38d5c06,Merge #22173: wallet: Do not load external signers wallets when unsupported,,FALSE
,,ca424e242a,Merge #22200: zmq: use std::string in zmqError(),,FALSE
,,46424e943c,Merge #22202: test: Add temporary coinstats suppressions,,FALSE
,,92584d29ce,"Merge #22186: build, qt: Fix compiling qt package in depends with GCC 11",,FALSE
Done (Merged to dashpay),,356f421fb0,Merge #22204: doc: remove obsolete `okSafeMode` RPC guideline from developer notes,,FALSE
,,e87fbee402,Merge #22208: doc: Update `REVIEWERS`,,FALSE
,,ef8f2966ac,Merge #22084: package testmempoolaccept followups,,FALSE
,,1704bbf226,Merge #22141: net processing: Remove hash and fValidatedHeaders from QueuedBlock,,FALSE
,,551933f9ec,Merge #22203: test: Use ConnmanTestMsg from test lib in denialofservice_tests,,FALSE
,,ce8276b531,Merge #22190: Use latest signapple commit,,FALSE
,P_Staged (merged to Pasta local repo),6985038046,Merge #22118: test: check anchors.dat when node starts for the first time,,FALSE
,,f66eceaecf,Merge #22216: refactor: Make SetupServerArgs callable without NodeContext,,FALSE
,,a8c8dbc98f,Merge bitcoin-core/gui#361: Fix gui segfault caused by #22216,,FALSE
,,a55904a80c,"Merge #21866: [Bundle 7/7] validation: Farewell, global Chainstate!",,FALSE
,,9795e8ec8c,Merge #22214: refactor: Rearrange fillPSBT arguments,,FALSE
,,1a369f006f,Merge #18722: addrman: improve performance by using more suitable containers,,FALSE
,,96f828ba4d,Merge #22221: refactor: Pass block reference instead of pointer to PeerManagerImpl::BlockRequested,,FALSE
,,4bff49bbb1,"Merge #22172: doc: update tor.md, release notes with removal of tor v2 support",,FALSE
,,6f3fbc062f,Merge bitcoin-core/gui#333: refactor: Signal-slot connections cleanup,,FALSE
,,b0e5fbf6fa,Merge #22156: Allow tr() import only when Taproot is active,,FALSE
,,9c1ec689f3,Merge #22102: Remove `Warning:` from warning message printed for unknown new rules,,FALSE
,,964d91b193,Merge #22130: test: refactor: dedup utility function chain_transaction(),,FALSE
,,d75a1df617,Merge #21941: fuzz: Call const member functions in addrman fuzz test only once,,FALSE
,,ad2ab88ccc,Merge #22224: Update msvc and appveyor builds to use Qt5.12.11 binaries,,FALSE
,,de5512e28d,Merge #22230: build: Fix MSVC linker /SubSystem option for bitcoin-qt.exe,,FALSE
,,5c4f0c4d46,"Merge #21261: p2p: update inbound eviction protection for multiple networks, add I2P peers",,FALSE
,,3a2c84a6b5,Merge #19238: refactor: Make CAddrMan::cs non-recursive,,FALSE
,,3f68f02db9,Merge bitcoin-core/gui#362: Add keyboard shortcuts to context menus,,FALSE
,,eb63b1db2c,Merge #22247: Switch Appveyor CI to VS2019 stable image,,FALSE
,,6bc1eca01b,Merge #22144: Randomize message processing peer order,,FALSE
,P_Staged (merged to Pasta local repo),65c4a36e57,Merge #22258: build: Disable deprecated-copy warning only when external warnings are enabled,,FALSE
,,7c561bea52,"Merge #21935: Enable external signer support by default, reduce #ifdef",,FALSE
,,d50302625e,"Merge #22182: guix: Overhaul how guix-{attest,verify} works and hierarchy",,FALSE
,,dd24567a24,Merge #22120: test: p2p_invalid_block: Check that a block rejected due to too-new tim…,,FALSE
,,6eafa81b32,Merge #22267: fuzz: Speed up crypto fuzz target,,FALSE
,,922abe8ca3,Merge #22268: fuzz: Add temporary debug assert for oss-fuzz issue,,FALSE
,,7b45c5e875,"Merge #20516: Well-defined CAddress disk serialization, and addrv2 anchors.dat",,FALSE
,,8cb43077b3,Merge #22271: fuzz: Assert roundtrip equality for `CPubKey`,,FALSE
,,5c2e2afe99,Merge #21365: Basic Taproot signing support for descriptor wallets,,FALSE
,,ad0c8f356e,Merge #22238: build: improve detection of eBPF support,,FALSE
,,da69d9965a,Merge #21871: scripts: add checks for minimum required OS versions,,FALSE
,,0844084c13,Merge #22249: test: kill process group to avoid dangling processes when using `--failfast`,,FALSE
,,da1e6d5911,Merge #14604: tests: Add test and refactor feature_block.py,,FALSE
,,0f47e01d7d,Merge #20923: signet miner followups,,FALSE
,,e172ea8804,Merge #22210: test: Use MiniWallet in test_no_inherited_signaling RBF test,,FALSE
,,965e937434,Merge #22279: fuzz: add missing ECCVerifyHandle to base_encode_decode,,FALSE
,,a305a687e7,Merge #22244: devtools: Correctly extract symbol versions in symbol-check,,FALSE
,,f6a25bea82,Merge #22147: p2p: Protect last outbound HB compact block peer,,FALSE
Done (Merged to dashpay),,6a67366fdc,Merge #19033: http: Release work queue after event base finish,,FALSE
,,6556da77d7,Merge #21056: rpc: Add a `-rpcwaittimeout` parameter to limit time spent waiting,,FALSE
,,74013641e0,Merge #22089: test: MiniWallet: fix fee calculation for P2PK and check tx vsize,,FALSE
,,398dd67833,"Merge #22296: doc: Final merge of release notes snippets, mv to wiki",,FALSE
,,672870ab7b,Merge #22201: test: Fix TestShell to allow running in Jupyter Notebook,,FALSE
,,327e2691f6,Merge #22309: blockstorage: Add missing atomic include,,FALSE
,,c93e123dc7,Merge #22308: wallet: Add missing BlockUntilSyncedToCurrentChain,,FALSE
,,03aa59a4e5,Merge #22313: test: Add missing sync_all to feature_coinstatsindex,,FALSE
,,d6e0d78c31,Merge #20966: banman: save the banlist in a JSON format on disk,,FALSE
,,567670bec5,Merge #22166: Add support for inferring tr() descriptors,,FALSE
,,c0e30933e0,Merge #22323: doc: spelling update,,FALSE
,,7317e14a44,Merge #22263: refactor: wrap CCoinsViewCursor in unique_ptr,,FALSE
,,a196c89317,Merge #22270: test: Add bitcoin-util tests (+refactors),,FALSE
,,bfa885898a,Merge #22306: [test] Improvements to p2p_addr_relay.py,,FALSE
,,c31161f4f7,Merge #22320: build: set minimum required Boost to 1.64.0,,FALSE
,,d6a59166a1,Merge #22257: test: refactor: various (de)serialization helpers cleanups/improvements,,FALSE
,,e59ea87954,Merge #22311: test: Add missing syncwithvalidationinterfacequeue in p2p_blockfilters,,FALSE
,P_Staged (merged to Pasta local repo),b7565c708d,Merge #22250: doc: add basic I2P documentation,,FALSE
,,0553d75268,Merge #22154: Add OutputType::BECH32M and related wallet support for fetching bech32m addresses,,FALSE
,,b2f5c38333,Merge #22327: cli: Avoid truncating -rpcwaittimeout,,FALSE
,,246daf1f53,Merge #22322: fuzz: Check banman roundtrip,,FALSE
,,3e306ee1d5,Merge #19362: rpc/blockchain: Reset scantxoutset progress before inferring descriptors,,FALSE
,,9c3751a0c9,Merge #22342: Avoid the use of P0083R3 std::set::merge,,FALSE
,,ac238f76bf,Merge #22339: doc: Document minimum required libc++ version,,FALSE
,,8cdf91735f,Merge #22349: doc: repository IRC updates,,FALSE
,,3f56ef7bef,Merge #22146: Reject invalid coin height and output index when loading assumeutxo,,FALSE
,,8071ec179d,Merge #21789: refactor: Remove ::Params() global from CChainState,,FALSE
,,e0face9235,Merge #22358: Remove unused wallet pointer from wallet signals,,FALSE
,,a000cb013c,Merge #22361: refactor: Make httpserver work queue a unique_ptr,,FALSE
,,bfd910cae4,Merge #18568: doc: Clarify developer notes about constant naming,,FALSE
,,e1a13f12e1,Merge #18096: doc: IsFinalTx comment about nSequence & OP_CLTV,,FALSE
,,3fc20abab0,Merge #22353: ci: Upgrading pip version in macos environment,,FALSE
,,722776c0fd,Merge #21329: descriptor wallet: Cache last hardened xpub and use in normalized descriptors,,FALSE
,,045bb06ebd,Merge #19651: wallet: importdescriptors update existing,,FALSE
,,5a95c5179c,"Merge #20191: wallet, refactor: make DescriptorScriptPubKeyMan agnostic of internal flag",,FALSE
,,34f554dbd3,Merge bitcoin-core/gui#366: Dark Mode fixes/portability,,FALSE
,,333ec8be82,Merge bitcoin-core/gui#330: Allow prompt icon to be colorized,,FALSE
,,3ef2d400fa,Merge #22376: ci: Do not clone `bitcoin-core/qa-assets` git repository if not necessary,,FALSE
,,fa46e48982,Merge #22379: wallet: erase spkmans rather than setting to nullptr,,FALSE
,,185acdb5e8,Merge #22334: wallet: do not spam about non-existent spk managers,,FALSE
,,2749613020,Merge #22348: build: Fix cross build for Windows with Boost Process,,FALSE
,,091d35c70e,Merge bitcoin-core/gui#377: Translations update,,FALSE
,,a926d6dfd2,Merge #22310: test: Add functional test for replacement relay fee check,,FALSE
,,ddc6979b8b,Merge #19438: Introduce deploymentstatus,,FALSE
,,7a49fdc581,Merge #22388: ci: use Ubuntu 20.04 as the default Docker container,,FALSE
,,c609e10545,"Merge #22292: bench, doc: benchmarking updates and fixups",,FALSE
,,2711559845,Merge #22365: guix: Avoid relying on newer symbols by rebasing our cross toolchains on older glibcs,,FALSE
,,484d4ee226,"Merge bitcoin-core/gui#365: Draw ""eye"" sign at the beginning of watch-only addresses",,FALSE
,,a62fc35a15,Merge bitcoin-core/gui#375: Emit dataChanged signal to dynamically re-sort Peers table,,FALSE
,,088b348dbe,Merge #22406: build: remove --enable-determinism configure option,,FALSE
,,692b78793b,Merge #22360: doc: Remove unused section from release process,,FALSE
,,914c0cad97,Merge #22399: fuzz: Rework CTxDestination fuzzing,,FALSE
,,137f3b9ba3,Merge #22405: build: remove --enable-glibc-back-compat from Guix build,,FALSE
,,4129134e84,Merge #22402: doc: Install Rosetta on M1-macOS for qt in depends,,FALSE
,,d968616422,Merge #22179: Torv2 removal followups,,FALSE
,,df2b5dadfb,Merge #22408: test: add tests for `bad-txns-prevout-null` reject reason,,FALSE
,,34d1d6a112,Merge #22381: guix: Test security-check sanity before performing them (with macOS),,FALSE
,,efff9c3494,Merge #22176: test: Correct outstanding -Werror=sign-compare errors,,FALSE
,,d1e4c56309,"Merge #22363: test: refactor: use `script_util` helpers for creating P2{PKH,SH,WPKH,WSH} scripts",,FALSE
,,8ab0c77299,Merge #22253: validation: distinguish between same tx and same-nonwitness-data tx in mempool,,FALSE
,,e0fe658b86,Merge #22335: doc: recommend `--disable-external-signer` in OpenBSD build guide,,FALSE
,,842e2a9c54,Merge #20234: net: don't bind on 0.0.0.0 if binds are restricted to Tor,,FALSE
,,839f5d06d6,Merge #22432: doc: fix incorrect testmempoolaccept doc,,FALSE
,,7e1ba37b5d,Merge #22433: init: remove straggling boost thread_group related code,,FALSE
,,d8f1e1327f,Merge #22112: Force port 0 in I2P,,FALSE
,,,NOT FINAL!!! NEED TO PULL IN UPDATED ONE. UPDATED ON JULY 13 2021,,FALSE
,,,,,FALSE
,,,,,FALSE
